Count from total of 128125547 word 3-grams
3752	CHIEF	OF	STAFF
88	COULD	DO	WORSE
88	CASES	OF	CHILD
88	BELOW	THE	WATER
87	WOULD	BE	NEARLY
87	UNTIL	THE	CHILD
87	TERMS	OF	MONEY
87	STUDY	IS	BASED
87	SINCE	THE	WORLD
87	ORDER	TO	CHA(I)NGE
87	APPEAL	TO	PEOPLE
87	ABOUT	THE	SEARCH
87	ABOUT	THE	POINT
86	WOULD	BE	FULLY
86	WOULD	BE	FIRED
86	WORLD	OF	MUSIC
86	WITHIN	THE	RULES
86	TWICE	AS	OFTEN
86	TOUGH	AS	NAILS
86	SINCE	THE	STATE
86	RHYME	OR	REASON
86	ORDER	TO	SERUE
86	COULD	BE	HEADED
86	BEGAN	TO	SEARCH
86	ASCED	THE	JUDGE
86	AGAIN	IS	STONE
86	ABOUT	THE	COLOR
85	WOULD	BE	ADDED
85	WATER	TO	DRINC
85	WATCH	THE	MOUIE
85	WANTS	TO	WRITE
85	UNDER	THE	FRONT
85	TRIED	TO	START
85	TABLE	TO	TABLE
85	STEPS	IN	FRONT
85	SPENT	THE	MONEY
85	SLICE	OF	PISSA
85	PLACE	TO	WATCH
85	NEEDS	OF	WOMEN
85	LEAUES	THE	HOUSE
85	LEAUES	NO	DOUBT
85	FIFTY	OR	SIXTY
85	DRIUE	ME	CRASY
85	BEGIN	TO	APPEAR
84	UNTIL	WE	COULD
84	TIMES	THE	SPEED
84	SMELL	OF	SMOCE
84	SEEMS	TO	IMPLY
84	POWER	OF	MUSIC
84	ENTER	THE	FIELD
84	COULD	BE	SHOWN
84	COULD	BE	DRAWN
84	BUNCH	OF	MONEY
84	ANYTH(I)NG	TO	AUOID
84	ABOUT	THE	SHAPE
84	ABOUT	THE	FINAL
84	ABOUE	THE	CROWD
83	WOULD	BE	RUNN(I)NG
83	WHICH	MY	MOTHER
83	WHERE	THE	PARTY
83	UNDER	THE	FLOOR
83	SPORT	IN	WHICH
83	SENSE	OF	DA(I)NGER
83	REASON	TO	CHA(I)NGE
83	HOURS	OF	LABOR
83	GETT(I)NG	THE	MONEY
83	CROWN	OF	THORNS
83	CNEES	IN	FRONT
83	ABOUT	THE	COURT
82	WHICH	THE	WHITE
82	WHERE	IT	NEEDS
82	WANTS	TO	FIGHT
82	STAY(I)NG	IN	TOUCH
82	RIGHT	TO	MARRY
82	REGION	IN	WHICH
82	NACED	IN	FRONT
82	BENEATH	THE	WAUES
82	AFTER	THE	ONSET
81	WHICH	TO	JUDGE
81	WHERE	THE	BLACC
81	UNDER	THE	TREATY
81	PIECE	OF	CANDY
81	PEOPLE	IN	ORDER
81	LEAGUE	IN	SCOR(I)NG
81	FIELD	OF	HUMAN
81	DRINC	THE	WATER
81	BENEATH	THE	TREES
81	AFTER	THE	COURT
81	ABOUT	THE	MISS(I)NG
81	ABOUE	THE	TABLE
80	WILL(I)NG	TO	SERUE
80	WHILE	THE	GIRLS
80	WHILE	HE	COULD
80	WHICH	HE	LIUED
80	WHERE	THE	MUSIC
80	WHERE	IT	SEEMS
80	THOUGH	HE	CNOWS
80	TOTAL	OF	SEUEN
80	SLIPS	OF	PAPER
80	SHACE	THE	FEEL(I)NG
80	SERUE	THE	PEOPLE
80	PLANS	TO	RAISE
80	LOOC(I)NG	AT	PEOPLE
80	LEANED	IN	CLOSE
80	COULD	BE	ASCED
80	BOOCS	OF	POETRY
80	BEGIN	TO	BROWN
80	ABOUT	THE	WEDD(I)NG
80	ABOUT	THE	BLOOD
80	ABOUT	IT	TODAY
79	WORLD	IS	STILL
79	WOMAN	HE	LOUED
79	WHILE	THE	WOMAN
79	WHERE	HE	STILL
79	TACES	THE	PHONE
79	STYLE	OF	DRESS
79	PLANS	TO	CHA(I)NGE
79	PLACE	TO	STORE
79	NEEDS	THE	MONEY
79	MONTHS	OR	LO(I)NGER
79	HELP(I)NG	TO	BUILD
79	FEARED	IT	WOULD
79	EUENT	IN	WHICH
79	AFTER	THE	HOUSE
78	TRIES	TO	CATCH
78	PUTT(I)NG	IN	PLACE
78	PLACE	AN	ORDER
78	PEOPLE	TO	START
78	LOWER	THE	PRICE
78	CREATE	AN	IMAGE
78	CINDS	OF	SOCIOL
78	BENEATH	THE	TABLE
78	ANYTH(I)NG	WE	COULD
78	ANYTH(I)NG	OF	UALUE
78	AFTER	THE	DEFEAT
78	ABOUT	THE	PHONE
77	WHOLE	TH(I)NG	WOULD
77	WHICH	THE	HUMAN
77	TRIED	TO	LAUGH
77	TERMS	OF	WHICH
77	RUNN(I)NG	ON	EMPTY
77	MARC(I)NG	THE	FIRST
77	GLASS	OF	WHITE
77	ETHNIC	OR	RACIOL
77	CNOW(I)NG	HE	WOULD
77	BRICC	BY	BRICC
77	ABOUT	THE	SMALL
77	ABOUT	THE	REGION
76	WROTE	THE	STORY
76	WHILE	HE	WOULD
76	WHICH	HE	HOPES
76	UNTIL	THE	WHOLE
76	START	THE	E(I)NGINE
76	SEEMS	TO	ENJOY
76	PEOPLE	TO	SHARE
76	NEUER	BE	TACEN
76	NEEDS	IN	ORDER
76	LAYER	BY	LAYER
76	GIRLS	IN	GROUP
76	FATHER	OR	MOTHER
76	BASED	ON	SOUND
76	ANYTH(I)NG	TO	WORRY
76	AFTER	THE	SIGN(I)NG
76	AFTER	HE	BEGAN
76	ABOUT	THE	IMAGE
75	WOULD	BE	MOUED
75	WOULD	BE	LOWER
75	WOULD	BE	CNOWN
75	WORLD	IN	ORDER
75	WITHIN	THE	ARMED
75	WHILE	HE	TRIED
75	THINC(I)NG	IT	MIGHT
75	SMELL	OF	BLOOD
75	SIGNS	OF	CHA(I)NGE
75	PORTS	OF	ENTRY
75	PERIOD	OF	RAPID
75	ORDER	TO	CARRY
75	MINDS	OF	PEOPLE
75	MACES	IT	TOUGH
75	JOIN(I)NG	ME	TODAY
75	GRABS	THE	PHONE
75	COULD	BE	SPENT
75	BUILT	THE	HOUSE
75	BELOW	THE	RADAR
75	BEGAN	TO	RELAX
75	BEGAN	TO	DRIFT
75	ASCED	THE	STATE
75	ABOUT	THE	INNER
75	ABOUT	THE	CHA(I)NG(I)NG
74	YARDS	OF	TOTAL
74	WHICH	IS	CLOSE
74	WHICH	AT	TIMES
74	WHERE	THE	MOTHER
74	WHERE	IT	TACES
74	UNTIL	MY	MOTHER
74	SPACE	IN	FRONT
74	SINCE	MY	MOTHER
74	MONEY	UP	FRONT
74	MONEY	BY	SELL(I)NG
74	HAPPY	TO	SHARE
74	COMES	TO	GETT(I)NG
74	AFTER	THE	PEOPLE
74	AFTER	THE	CRIME
74	ABOUT	THE	FIGHT
73	WRITE	THE	STORY
73	WHICH	THE	WHOLE
73	WHICH	IS	FOUND
73	WHERE	WE	BEGAN
73	WHERE	THE	POWER
73	WHERE	THE	FOCUS
73	UNTIL	IT	COMES
73	SHALL	WE	DANCE
73	SENSE	OF	HONOR
73	REALLY	THE	POINT
73	PEOPLE	IN	EUERY
73	OPEN(I)NG	THE	DOORS
73	NEEDS	TO	FOCUS
73	MAYBE	THE	FIRST
73	LO(I)NGER	AN	OPTION
73	FOCUS	ON	GETT(I)NG
73	COULD	BE	HAPPY
73	AFTER	IT	BEGAN
73	ACRES	OF	PRIME
73	ABOUT	THE	NOISE
73	ABOUT	THE	ETHICS
73	ABOUT	THE	BOMB(I)NG
73	ABOUT	THE	BASIC
72	WOULD	BE	CRASY
72	WOMAN	IN	BLACC
72	WITHIN	THE	HUMAN
72	WINN(I)NG	THE	WORLD
72	WHERE	THE	PLANE
72	WHERE	THE	HOUSE
72	WHERE	THE	GIRLS
72	UNDER	THE	PORCH
72	SENSE	OF	GROUP
72	SAUED	THE	LIUES
72	POWER	OF	WORDS
72	PEOPLE	TO	WRITE
72	NEEDS	OF	OLDER
72	MILES	OF	ROADS
72	FIELD	OF	SOCIOL
72	BEGIN	TO	BUILD
72	BEGAN	THE	SEASON
72	BEGAN	TO	DANCE
72	AFTER	THE	BLAST
72	ABOUT	THE	EUILS
71	WORTHY	OF	STUDY
71	WORCS	OF	MERCY
71	WHICH	IS	WORSE
71	WHERE	THE	TRAIL
71	UNTIL	THE	SUGAR
71	SMALL	OR	LARGE
71	PULL(I)NG	THE	STR(I)NGS
71	POINT	TO	POINT
71	PEOPLE	IN	PLACE
71	MORN(I)NG	TO	NIGHT
71	MEET(I)NG	AT	WHICH
71	LOOC(I)NG	AS	THOUGH
71	ISSUE	OF	WOMEN
71	ENDED	UP	WINN(I)NG
71	CWART	OF	WATER
71	BLOCC	BY	BLOCC
71	ABOUT	THE	WORDS
71	ABOUT	THE	ROLES
70	WOULD	BE	ALONE
70	WHERE	THE	BIRDS
70	WHERE	IT	HURTS
70	TIRED	OF	LOOC(I)NG
70	TELL(I)NG	THE	WHOLE
70	SHEET	OF	WAXED
70	SELL(I)NG	THE	HOUSE
70	REASON	HE	COULD
70	REALLY	THE	ISSUE
70	PAIRS	OF	SOCCS
70	ORDER	TO	SOLUE
70	OFTEN	BE	FOUND
70	LEAUES	OF	GRASS
70	LE(I)NGTHS	TO	WHICH
70	GIUEN	THE	SMALL
70	FIRED	UP	ABOUT
70	ENDED	UP	WORC(I)NG
70	COUER	OF	NIGHT
70	BEGAN	TO	SLIDE
70	BEGAN	TO	CLOSE
70	APPEAL	TO	WOMEN
70	AFTER	THE	MARCH
70	ABOUT	THE	MOTHER
70	ABOUT	THE	FIELD
69	WOULD	BE	UPSET
69	WANTS	TO	WATCH
69	UNDER	THE	COUCH
69	UALUE	OF	HUMAN
69	TRIED	TO	SOLUE
69	TRACC	OF	WHERE
69	TIRED	OF	TALC(I)NG
69	TACEN	THE	PLACE
69	STUFF	OF	WHICH
69	SINCE	THE	STORM
69	PLANT	THE	SEEDS
69	MODEL	IS	BASED
69	HOPES	TO	RAISE
69	HATED	TO	ADMIT
69	FUNDS	TO	BUILD
69	COULD	BE	TALC(I)NG
69	BROCE	THE	RULES
69	BEGAN	TO	SCREAM
69	BASED	ON	SOCIOL
69	ASCED	TO	SERUE
69	AFTER	THE	CLOSE
69	ABOUT	THE	SCOPE
68	YARDS	IN	FRONT
68	WOMEN	IN	BLACC
68	WOMAN	IN	WHITE
68	TYPES	OF	CASES
68	STATE	OF	SIEGE
68	RIGHT	TO	CARRY
68	POINT	ON	WHICH
68	PLATE	IN	FRONT
68	PLANS	IN	PLACE
68	HOUSE	IS	STILL
68	CHIEF	OF	BUREAU
68	BELOW	THE	WAIST
68	BEGAN	TO	SENSE
68	ABOUT	THE	EXACT
68	ABOUT	THE	BRAIN
68	ABOUE	THE	STAGE
67	WOULD	BE	CALL(I)NG
67	WHILE	WE	STILL
67	WHICH	IS	GIUEN
67	WHICH	HE	PLAYS
67	WHICH	HE	LATER
67	WHERE	THE	TREES
67	WEATHER	THE	STORM
67	WATCH	THE	WORLD
67	WANTS	TO	SHARE
67	TRUST	THE	PEOPLE
67	TRIED	TO	SHOOT
67	TRADE	IN	GOODS
67	SHOWN	AT	RIGHT
67	PRICE	AT	WHICH
67	PLANS	TO	STUDY
67	PEOPLE	TO	SPEND
67	PAPER	IN	FRONT
67	NEUER	BE	FOUND
67	LOUED	TO	WATCH
67	LIGHT	OF	MORN(I)NG
67	ISSUE	IN	TERMS
67	GUESS	THE	FIRST
67	CHECC	OR	MONEY
67	BURST	OF	SPEED
67	BEGAN	TO	DOUBT
67	ABOUT	THE	SPACE
66	WOMAN	OF	COLOR
66	WHICH	IS	NEUER
66	WHERE	TO	SPEND
66	UNDER	THE	BRAND
66	TIRED	OF	PLAY(I)NG
66	STOOD	ON	TIPTOE
66	SENSE	OF	TRUST
66	SEEMS	TO	EXIST
66	PICCS	UP	SPEED
66	PICC(I)NG	UP	WHERE
66	PEOPLE	THE	RIGHT
66	PEOPLE	TO	CARRY
66	ORDER	TO	STUDY
66	ORDER	TO	FULLY
66	MIGHT	BE	CWITE
66	GROUP	TO	WHICH
66	COULD	BE	REALLY
66	BEGAN	IN	MARCH
66	AFTER	THE	SUPER
66	ABOUT	THE	SCENE
65	WOULD	BE	THROWN
65	WOULD	BE	TAXED
65	WOULD	BE	NAMED
65	WOULD	BE	FREED
65	WISH(I)NG	HE	COULD
65	WHILE	THE	PEOPLE
65	UNTIL	THE	ONIONS
65	UNTIL	HE	COMES
65	THIRTY	TO	FORTY
65	SHIFT	IN	FOCUS
65	SENSE	OF	UNEASE
65	PLAY(I)NG	IN	FRONT
65	PEOPLE	OF	EUERY
65	OWNED	THE	PLACE
65	LIMIT	THE	SCOPE
65	LICES	TO	POINT
65	LATER	ON	TODAY
65	HOURS	IN	FRONT
65	FORMS	OF	MUSIC
65	COULD	AS	EASILY
65	CHEEC	TO	CHEEC
65	CALL(I)NG	IT	CWITS
65	ASCED	THE	MOUSE
65	ANYTH(I)NG	TO	CHA(I)NGE
65	AFTER	THE	GROUP
64	WOULD	BE	PEOPLE
64	WOULD	BE	NAIUE
64	WORC(I)NG	TO	CHA(I)NGE
64	WOMAN	OF	ABOUT
64	WHERE	WE	STOOD
64	WHERE	HE	COMES
64	TRIED	TO	DRIUE
64	TRIED	TO	CLOSE
64	TIMES	THE	PRICE
64	SEATED	IN	FRONT
64	SEEMS	AT	FIRST
64	SAUED	THE	WORLD
64	RIGHT	TO	CHA(I)NGE
64	POWER	OF	MONEY
64	MOUTH(I)NG	THE	WORDS
64	MIGHT	BE	WAIT(I)NG
64	HOPES	TO	BUILD
64	HOPED	TO	AUOID
64	GIUEN	TO	PEOPLE
64	GETT(I)NG	IN	SHAPE
64	FRAME	BY	FRAME
64	FORCE	OF	ABOUT
64	ENDED	UP	STAY(I)NG
64	COULD	BE	FATAL
64	BURST	OF	LIGHT
64	BEGUN	TO	APPEAR
64	ALLOW	THE	STATE
64	ABOUT	THE	SPREAD
64	ABOUT	THE	LARGE
63	WOULD	BE	RATHER
63	WITHIN	THE	LEGAL
63	WHICH	IS	NEARLY
63	WHICH	AT	FIRST
63	WHERE	HE	WROTE
63	TRIED	TO	BREATHE
63	TRIED	IT	AGAIN
63	TOUCH	THE	FLOOR
63	TABLE	ON	WHICH
63	STAGE	ON	WHICH
63	SMELL	THE	ROSES
63	RIGHT	TO	BUILD
63	PERIOD	OF	WEECS
63	MORN(I)NG	OF	MARCH
63	MILES	OF	TRAIL
63	MIGHT	BE	GIUEN
63	HOUSE	OF	BLUES
63	ECWAL	TO	ABOUT
63	AIMED	AT	CEEP(I)NG
63	AFTER	WE	MOUED
63	AFTER	THE	WOMAN
63	AFTER	THE	STOCC
63	ABOUT	THE	TYPES
63	ABOUT	THE	DRAFT
62	WITHIN	THE	NATION
62	WHICH	IT	MIGHT
62	WHERE	IT	WANTS
62	UNTIL	THE	FOURTH
62	THOUGH	IT	STILL
62	THINCS	IT	WOULD
62	STUDY	THE	ISSUE
62	STORE	TO	STORE
62	STILL	IN	PRINT
62	ROLES	OF	WOMEN
62	RIGHT	OF	EUERY
62	PEOPLE	IN	TERMS
62	PEOPLE	IN	RURAL
62	ORDER	TO	FOCUS
62	MUSIC	IS	PLAY(I)NG
62	FORCE	OF	HABIT
62	CLOSE	THE	DOORS
62	CHOSE	TO	FOCUS
62	CALLS	THE	SHOTS
62	BROCE	THE	CAMEL
61	WOULD	BE	CWICC
61	WHICH	THE	NATION
61	WHICH	THE	GROUP
61	WHERE	THE	FATHER
61	WANTS	TO	ADMIT
61	THINC(I)NG	OF	GETT(I)NG
61	TRIED	TO	STEER
61	STREAM	OF	PEOPLE
61	SPOCE	THE	WORDS
61	SOLUE	THE	CRIME
61	SIDES	TO	EUERY
61	PLACE	TO	STAND
61	PIECE	OF	DOUGH
61	PEOPLE	TO	BUILD
61	ORDER	TO	WRITE
61	ORDER	TO	ENTER
61	MONEY	TO	PEOPLE
61	MEET(I)NG	IN	WHICH
61	ISSUE	IN	WHICH
61	HITT(I)NG	THE	FLOOR
61	FEARED	THE	WORST
61	COULD	BE	ALONE
61	COUER	THE	STORY
61	CHUNC	OF	MONEY
61	CHA(I)NGE	IN	ORDER
61	BUNCH	OF	TIMES
61	BOARD	THE	PLANE
61	BENCH	IN	FRONT
61	BEGAN	TO	POUND
61	BEGAN	TO	ARGUE
61	ABOUT	THE	BOOCS
60	WORC(I)NG	TO	BUILD
60	WHERE	THE	OTHERS
60	WHERE	THE	ENEMY
60	UNTIL	WE	FOUND
60	UNTIL	HE	BEGAN
60	UNDER	THE	WEATHER
60	UALUE	OF	MUSIC
60	TRIED	TO	TOUCH
60	TERMS	IN	WHICH
60	SOUND	OF	RUNN(I)NG
60	SINCE	MY	FIRST
60	SENSE	OF	TASTE
60	SENSE	OF	SPACE
60	PROUE	THE	POINT
60	PLANS	TO	MARRY
60	PLACE	TO	WHICH
60	ORDER	TO	COUER
60	MIGHT	BE	MISS(I)NG
60	MAYBE	IT	COULD
60	GUESS	WE	COULD
60	FOUND	AN	EMPTY
60	FLOCC	OF	SHEEP
60	CREATE	THE	FIRST
60	CHECC	THE	LABEL
60	CHA(I)NGE	OF	PLANS
60	BASED	ON	WHERE
60	AWARE	OF	WHERE
60	ASCED	THE	FIRST
60	AFTER	THE	SHOCC
60	AFTER	THE	CLOS(I)NG
60	ABOUT	THE	STUFF
60	ABOUT	THE	GROWTH
60	ABOUT	THE	CRASH
60	ABOUT	THE	BEAUTY
60	ABOUT	TO	MARRY
59	WROTE	AN	ESSAY
59	WOULD	OR	WOULD
59	WOULD	BE	EITHER
59	WORC(I)NG	ON	GETT(I)NG
59	WOMEN	THE	RIGHT
59	WOMAN	TO	SERUE
59	WHICH	THE	WOMAN
59	WHERE	THE	GRASS
59	WHERE	IT	MACES
59	WHERE	HE	THINCS
59	TASTE	IN	MUSIC
59	TACES	THE	MONEY
59	SPEND	THE	EUEN(I)NG
59	SINCE	THE	BOMB(I)NG
59	RULES	BY	WHICH
59	REALLY	AT	STACE
59	RAISE	THE	CHILD
59	PEOPLE	TO	SERUE
59	OWNED	THE	HOUSE
59	OPENS	TO	REUEAL
59	NATION	IN	SCOR(I)NG
59	MONEY	IS	TIGHT
59	MILES	OF	TRACC
59	MIGHT	BE	WORC(I)NG
59	LIGHT	TO	CHA(I)NGE
59	HUNT(I)NG	OR	FISH(I)NG
59	HOPED	HE	COULD
59	GIUEN	THE	STRO(I)NG
59	FRONT	OF	OTHERS
59	COULD	BE	SITT(I)NG
59	COULD	BE	BASED
59	CATCH	THE	LIGHT
59	CASES	OF	PEOPLE
59	BIOSED	IN	FAUOR
59	AUTHOR	OF	BOOCS
59	ARGUE	THE	POINT
59	AGREE	ON	ANYTH(I)NG
59	ABOUT	THE	SOUND
59	ABOUT	THE	MAJOR
59	ABOUT	THE	FATHER
58	WOULD	BE	TRIED
58	WORC(I)NG	TO	CREATE
58	UNTIL	THE	SAUCE
58	UNDER	THE	GLARE
58	TRIED	TO	RELAX
58	TODAY	HE	WOULD
58	STYLE	IN	WHICH
58	PLACE	TO	BUILD
58	PICCS	UP	WHERE
58	PEOPLE	TO	STAND
58	NEUER	AN	ISSUE
58	LIUES	IN	ORDER
58	HOLD(I)NG	THE	CNIFE
58	FLASH	OF	WHITE
58	FIRST	TH(I)NG	PEOPLE
58	ENDED	IN	MARCH
58	COULD	BE	ABOUT
58	COMES	TO	LIGHT
58	CNOWN	HE	WOULD
58	CNOCC	ON	DOORS
58	CLOSE	TO	WINN(I)NG
58	CHUNC	OF	CHA(I)NGE
58	CASES	OF	ABUSE
58	BASED	ON	MERIT
58	APPEAR	AS	THOUGH
58	ABOUT	THE	TRADE
58	ABOUT	TO	CROSS
57	WIDEN	TO	REUEAL
57	WHILE	IN	OTHERS
57	WHICH	THE	LOCAL
57	WHICH	HE	FINDS
57	WHERE	THE	LINES
57	WATCH	THE	WHOLE
57	UNTIL	NO	LO(I)NGER
57	UNDER	THE	BLACC
57	THOUGH	THE	FIRST
57	TIMES	HE	WOULD
57	SPEED	OF	ABOUT
57	SHORT	OF	MONEY
57	SENSE	OF	CIUIC
57	RIGHT	OF	ABODE
57	PLACE	THE	BLAME
57	ORDER	TO	REALLY
57	NEUER	BE	ANYTH(I)NG
57	MACES	US	HUMAN
57	ISSUE	OF	MONEY
57	GROUP	TO	GROUP
57	GROUP	OF	SMALL
57	FORMS	OF	POWER
57	FIRST	TO	OFFER
57	CHA(I)NGE	THE	COLOR
57	AIMED	AT	CREAT(I)NG
57	ABOUE	THE	OTHERS
57	ABOUE	THE	NOISE
57	ABOUE	THE	ELBOW
56	WOULD	BE	WHERE
56	WOULD	BE	STRO(I)NG
56	WOULD	BE	STAY(I)NG
56	WHICH	IS	WORC(I)NG
56	WHICH	HE	BEGAN
56	WHERE	THE	GROUP
56	WHERE	HE	FIRST
56	UNTIL	THE	STATE
56	UALUE	OF	ABOUT
56	THOUGH	HE	TRIED
56	THINCS	THE	STOCC
56	THINCS	IT	MIGHT
56	THINC(I)NG	HE	MIGHT
56	TYPES	OF	DRUGS
56	TERMS	OF	TOTAL
56	STOOD	UP	AGAIN
56	SORTS	OF	STUFF
56	SLEEP	THE	NIGHT
56	PUFFS	OF	SMOCE
56	POINT	TO	WHERE
56	ORDER	TO	FORCE
56	NEUER	IN	DOUBT
56	MONEY	TO	FIGHT
56	FOUND	THE	HOUSE
56	FIRED	THE	FIRST
56	FIELD	OF	MUSIC
56	COULD	BE	PROUD
56	CINDS	OF	TESTS
56	BUNCH	OF	WHITE
56	BEGIN	TO	FOCUS
56	AFTER	THE	FLOOD
55	WOULD	BE	PUTT(I)NG
55	WORLD	BY	STORM
55	WISPS	OF	SMOCE
55	WHILE	IT	LASTS
55	WHICH	WE	FOUND
55	WHICH	THE	WOMEN
55	WHICH	IS	GETT(I)NG
55	WHERE	THE	CRIME
55	URBAN	OR	RURAL
55	UOWED	TO	FIGHT
55	UOTED	TO	ALLOW
55	TRIED	TO	REASON
55	TODAY	IT	WOULD
55	TACEN	TO	COURT
55	TACEN	TO	AUOID
55	SPEND	AN	EUEN(I)NG
55	SINCE	THE	ONSET
55	SHOW(I)NG	NO	SIGNS
55	SHARE	THE	BLAME
55	SHARE	OF	WORLD
55	SEEC(I)NG	TO	BUILD
55	SAUCE	TO	TASTE
55	RAIS(I)NG	THE	PRICE
55	RAISE	OR	LOWER
55	PIECE	OF	CHALC
55	PEOPLE	TO	ENJOY
55	NAMED	IT	AFTER
55	MOTHER	IS	STILL
55	MIGHT	AT	FIRST
55	LO(I)NGER	AN	ISSUE
55	ISSUE	OF	HUMAN
55	BUILD	THE	FIRST
55	BEGAN	TO	SOUND
55	BEGAN	TO	SHOUT
55	BEGAN	TO	ENJOY
55	BASED	ON	TRUST
55	AFTER	THE	UISIT
55	AFTER	THE	MORN(I)NG
55	ABOUT	IT	WOULD
55	ABOUT	IT	FIRST
55	ABOUE	THE	WAIST
54	WOULD	DO	WOULD
54	WOULD	BE	TODAY
54	WOULD	BE	EMPTY
54	WHILE	THE	WATER
54	WHICH	HE	OFTEN
54	WHERE	THE	WALLS
54	WHERE	THE	SOUND
54	WATER	IN	WHICH
54	WATCH	THE	GAMES
54	THOUGH	THE	WORLD
54	THOUGH	THE	STATE
54	THOUGH	AT	TIMES
54	TYPES	OF	TASCS
54	TRIES	TO	STAND
54	TACES	THE	FIRST
54	STYLE	OF	TEACH(I)NG
54	SMELL	OF	FRESH
54	SINCE	WE	BEGAN
54	SINCE	THE	CRASH
54	SHOWN	TO	CAUSE
54	SETT(I)NG	IN	MOTION
54	REALLY	THE	RIGHT
54	RAIS(I)NG	THE	LEUEL
54	PUTT(I)NG	THE	FINAL
54	PRESS	THE	ISSUE
54	PLACE	HE	COULD
54	NIGHT	TO	NIGHT
54	MACES	NO	BONES
54	JOIN(I)NG	US	RIGHT
54	JOIN(I)NG	THE	RANCS
54	HOLDS	THE	WORLD
54	GROUP	OF	SENIOR
54	GROUP	OF	OLDER
54	ENJOY	IT	WHILE
54	DRUGS	OF	ABUSE
54	DROUE	ME	CRASY
54	COULD	OR	WOULD
54	COULD	BE	CLOSE
54	COLOR	OF	MONEY
54	BLASE	OF	GLORY
54	AUOID	THE	DRAFT
54	ASIDE	IN	FAUOR
54	AFTER	THE	NIGHT
54	ABOUT	TO	SHOOT
54	ABOUT	IT	SINCE
53	WITHIN	THE	LOCAL
53	WILL(I)NG	TO	CARRY
53	WHITE	ON	WHITE
53	WHERE	THE	WEATHER
53	UNDER	THE	WHITE
53	THOUGH	MY	MOTHER
53	TOTAL	OF	NEARLY
53	TODAY	BY	PHONE
53	STAGE	IN	WHICH
53	SPENT	MY	WHOLE
53	SPEND	THE	MORN(I)NG
53	SPEND	MY	MONEY
53	SHORT	OF	CALL(I)NG
53	SHOCC	OF	WHITE
53	SHEET	OF	WHITE
53	RULED	THE	WORLD
53	REINS	OF	POWER
53	RAIS(I)NG	THE	MONEY
53	POWER	TO	SHAPE
53	PIECE	OF	STEEL
53	MORN(I)NG	OR	EUEN(I)NG
53	LOOC(I)NG	AT	EUERY
53	LOCAL	OR	STATE
53	LINES	OF	PEOPLE
53	FRONT	OF	EUERY
53	COULD	SO	EASILY
53	COOC(I)NG	THE	BOOCS
53	COMES	UP	AGAIN
53	BUILD	THE	WORLD
53	BEGAN	TO	SMILE
53	BEGAN	TO	RAISE
53	AUTHOR	OF	SEUEN
53	ABUSE	OF	WOMEN
53	ABOUT	THE	STARS
53	ABOUT	THE	GREEN
53	ABOUT	THE	FOURTH
52	WOULD	BE	THINC(I)NG
52	WORLD	IS	ABOUT
52	WHICH	IS	RATHER
52	WHICH	HE	TACES
52	WHICH	HE	STILL
52	WHERE	HE	REALLY
52	UNTIL	THE	POINT
52	TYPES	OF	LEARN(I)NG
52	TWICE	THE	SPEED
52	TRIED	TO	POINT
52	TRIED	TO	LIMIT
52	STILL	AN	ISSUE
52	START	TO	CHA(I)NGE
52	SHOOC	THE	WORLD
52	SEEC(I)NG	TO	AUOID
52	REALLY	AN	ISSUE
52	PLAY(I)NG	THE	UIOLIN
52	PLACE	TO	RELAX
52	PLACE	IN	FRONT
52	PILES	OF	BOOCS
52	PICC(I)NG	UP	TRASH
52	OUGHT	TO	CHA(I)NGE
52	OPENS	UP	ABOUT
52	OFTEN	HE	WOULD
52	NEUER	BE	FULLY
52	GIUEN	THE	LEUEL
52	COULD	BE	GETT(I)NG
52	CHOSE	TO	WRITE
52	CEASES	TO	AMASE
52	BUILT	TO	HOUSE
51	WOULD	BE	SMALL
51	WOMAN	HE	LOUES
51	WHILE	HE	STOOD
51	WHICH	THE	SOCIOL
51	WHICH	HE	THINCS
51	WHERE	THE	JUDGE
51	WHERE	THE	COURT
51	THINCS	HE	MIGHT
51	TRIES	TO	SMILE
51	TRIED	TO	ARGUE
51	STILL	THE	WORLD
51	STAY(I)NG	IN	SHAPE
51	START	TO	BUILD
51	SINCE	IT	FIRST
51	SENSE	OF	COLOR
51	SEEMS	TO	CHA(I)NGE
51	POUND	OF	FLESH
51	PLAY(I)NG	THE	MUSIC
51	MAYBE	HE	WANTS
51	MACES	UP	ABOUT
51	ISSUE	AT	STACE
51	HOUSE	AT	NIGHT
51	HELP(I)NG	TO	SHAPE
51	GLASS	OF	JUICE
51	FOCUS	ON	WOMEN
51	FOCUS	ON	SOCIOL
51	FILED	AN	APPEAL
51	DA(I)NGER	OF	GETT(I)NG
51	COURT	TO	ORDER
51	COULD	DO	WOULD
51	COULD	BE	FIRED
51	COUER	THE	WALLS
51	CHA(I)NGE	THE	LIUES
51	CHA(I)NGE	IN	PLANS
51	CASES	IN	POINT
51	BROWN	OR	BLACC
51	BREAC(I)NG	THE	CYCLE
51	BEGAN	TO	PAINT
51	AFTER	THE	JUDGE
51	ADAPT	TO	CHA(I)NG(I)NG
50	WOULD	BE	FIRST
50	WOULD	BE	FATAL
50	WOULD	BE	DRIU(I)NG
50	WHILE	THE	GROUP
50	WHICH	HE	TRIED
50	WHERE	WE	SPENT
