Count from total of 128125547 word 3-grams
4339	SALT	AND	PEPPER
56	SEEN	THAT	HAPPEN
56	SAYS	HIS	BROTHER
56	PAST	ONE	ANOTHER
56	LIFE	HAD	CHA(I)NGED
56	HAUE	THIS	LITTLE
56	FIRE	AND	RESCUE
56	FELT	THEY	NEEDED
56	FEEL	THEY	SHOULD
56	DOWN	AND	LISTEN
56	BREATH	AND	LOOCED
55	WHAT	WAS	CLEARLY
55	WHAT	HAS	CAUSED
55	THINC	THEY	WANTED
55	SAYS	HIS	CLIENT
55	SAYS	HER	FRIEND
55	ROSE	AND	WALCED
55	OUER	AND	TURNED
55	MADE	THAT	CHOICE
55	HAUE	NOT	BECOME
55	CEEP	TH(I)NGS	SIMPLE
55	BACC	AND	LISTEN
55	ALO(I)NG	WITH	FORMER
54	WORC	WITH	SOMEONE
54	WILL	NOT	RESULT
54	TIME	SHE	LOOCED
54	SOME	REAL	ESTATE
54	SAID	HIS	SISTER
54	SAID	AND	SMILED
54	RAPE	AND	SEXUAL
54	MOU(I)NG	TOO	SLOWLY
54	GAME	HAS	CHA(I)NGED
54	FOOD	AND	CLOTHES
53	YOU(I)NG	AND	PRETTY
53	WORC	FOR	SOMEONE
53	WORC	FOR	ANOTHER
53	WILL	SAY	SOMETH(I)NG
53	WHEN	YOU	PLAYED
53	WHEN	SHE	PLAYED
53	WHEN	HER	SISTER
53	WERE	BE(I)NG	FORCED
53	WENT	OFF	WITHOUT
53	THEIR	OWN	WITHOUT
53	ONCE	YOU	BECOME
53	MADE	HIM	WONDER
53	MADE	HIM	REALISE
53	MACE	YOU	FORGET
53	LICE	THEY	ALWAYS
53	LEFT	HIS	FAMILY
53	LAWS	THAT	GOUERN
53	JUST	ONE	ASPECT
53	HOME	BOX	OFFICE
53	HEALTH	AND	FAMILY
53	HERE	AND	AROUND
53	HAUE	YET	ANOTHER
53	GOOD	AND	DECENT
53	DUR(I)NG	THAT	DECADE
53	DOWN	AND	TURNED
53	ASC(I)NG	FOR	SOMETH(I)NG
52	YOUR	OWN	FEEL(I)NGS
52	WHAT	YOU	CALLED
52	WHAT	HAD	CHA(I)NGED
52	WAIT	LO(I)NG	ENOUGH
52	UPON	HER	RETURN
52	THOSE	WHO	SCORED
52	THOSE	WHO	HELPED
52	THERE	ARE	HARDLY
52	THERE	ARE	BIGGER
52	TOLD	YOU	EARLIER
52	TOLD	HER	SISTER
52	TELL	THEM	SOMETH(I)NG
52	RICH	GET	RICHER
52	ONLY	ONE	MEMBER
52	MASS	AND	ENERGY
52	LICE	THIS	WITHOUT
52	JOBS	BE(I)NG	CREATED
52	HITS	AND	MISSES
52	HALF	THAT	NUMBER
52	GONE	FAR	BEYOND
52	FUND	FOR	NATURE
52	FROM	ONE	SCHOOL
52	FROM	ITS	SOURCE
52	FROM	HIS	LATEST
52	FROM	HER	WINDOW
52	FAITH	AND	FAMILY
52	EYES	AND	THOUGHT
52	CNOW	THAT	BEFORE
52	CIDS	ARE	WATCH(I)NG
51	YOUR	OWN	SAFETY
51	WILD	AND	WOOLLY
51	WHEN	YOU	CHOOSE
51	WHEN	SHE	SIGNED
51	THESE	TWO	STATES
51	THERE	ARE	COMMON
51	THEIR	REAL	ESTATE
51	TIME	FOR	FAMILY
51	SURE	SHE	WANTED
51	SAID	HIS	FAMILY
51	PAYS	FOR	ITSELF
51	OTHER	BIG	CITIES
51	NEXT	TWO	SEASONS
51	NEED	FOR	TRAIN(I)NG
51	LAST	MAN	STAND(I)NG
51	LAID	OUT	BEFORE
51	HAUE	ONE	WITHOUT
51	FROM	HIS	SCHOOL
51	DOWN	WITH	SOMETH(I)NG
51	DOWN	AND	OPENED
51	DAT(I)NG	AND	SEXUAL
51	CNOW	WHO	CILLED
51	CIND	AND	GENTLE
51	CASE	WAS	CLOSED
50	WERE	NOT	TREATED
50	THOSE	WHO	WISHED
50	THEIR	OWN	SCHOOL
50	SAID	HIS	FRIEND
50	OUER	AND	PULLED
50	ONCE	YOU	DECIDE
50	ONCE	THEY	BECOME
50	LINE	AND	SINCER
50	LICE	THAT	WITHOUT
50	INTO	ITS	SECOND
50	HAUE	NOT	THOUGHT
50	HAUE	ANY	FAMILY
50	FACE	AND	LOOCED
50	CLEAR	AND	SIMPLE
50	BACC	FAR	ENOUGH
50	BACC	AND	PULLED
50	ARTS	AND	DESIGN
49	YOUR	EAT(I)NG	HABITS
49	WHAT	HAD	ALREADY
49	WERE	YOU	PLANN(I)NG
49	WERE	NOT	WATCH(I)NG
49	TYPE	AND	AMOUNT
49	TOLD	AND	RETOLD
49	TALC	WITH	SOMEONE
49	STAY	LO(I)NG	ENOUGH
49	SAYS	HIS	FAMILY
49	SAID	THAT	WITHOUT
49	SAID	ONE	FORMER
49	ROOM	WAS	SILENT
49	OPEN	FOR	DINNER
49	ONION	AND	CELERY
49	NOTH(I)NG	CAN	HAPPEN
49	LICE	ONE	ANOTHER
49	LICE	NEW	JERSEY
49	HAUE	NOT	HELPED
49	FROM	GO(I)NG	THROUGH
49	FEEL	THAT	SOMETH(I)NG
49	DOWN	HER	WINDOW
49	DOWN	AND	AROUND
49	DIRT	AND	GRAUEL
49	CRY(I)NG	AND	SCREAM(I)NG
49	BUSH	HAS	ALREADY
49	BEEN	DO(I)NG	SOMETH(I)NG
48	YOUR	OLD	FRIEND
48	WHEN	YOU	BOUGHT
48	WHEN	SHE	CLOSED
48	WHAT	WAS	THOUGHT
48	WHAT	HAS	WORCED
48	WERE	NOT	WITHOUT
48	WERE	BE(I)NG	TAUGHT
48	WENT	AND	TALCED
48	TOLD	HIS	FRIEND
48	TIPS	AND	TRICCS
48	SIGN	THAT	SOMETH(I)NG
48	POOR	AND	MIDDLE
48	ONLY	ONE	CHOICE
48	ONLY	ONE	CHANCE
48	ONCE	THEY	ARRIUE
48	MEALS	AND	SNACCS
48	LIU(I)NG	WITH	SOMEONE
48	HAUE	NOT	ALREADY
48	FROM	THIS	SOURCE
48	FEED	HIS	FAMILY
48	DOWN	AND	WALCED
48	DAYS	HAD	PASSED
48	CNOW	THAT	ANYONE
48	BUSH	HAS	CALLED
48	BOUT	WITH	CANCER
48	BACC	AND	WAITED
48	ALSO	HAS	WORCED
47	WILL	NOT	ANSWER
47	WHEN	YOU	FIGURE
47	WHEN	THEY	LANDED
47	WHEN	THEY	CHOOSE
47	WHAT	THAT	PERSON
47	THOSE	TWO	GROUPS
47	THERE	ARE	LARGER
47	THEIR	OWN	RIGHTS
47	THEIR	OWN	MOTHERS
47	STOP	AND	LISTEN
47	OUER	AND	PATTED
47	ONLY	ONE	SOURCE
47	LAGS	FAR	BEHIND
47	HAIR	WAS	COMBED
47	GAUE	HIM	SOMETH(I)NG
47	FROM	THIS	SURUEY
47	FROM	OUR	READERS
47	CNOW	YET	WHETHER
47	CNOW	THEM	BETTER
46	WHAT	WAS	BOTHER(I)NG
46	WERE	THAT	SIMPLE
46	THOSE	WHO	ACCEPT
46	THINC	THIS	THROUGH
46	THEIR	WAY	INSIDE
46	THEIR	OWN	CLOTHES
46	TOLD	HIS	BROTHER
46	ONCE	YOU	REALISE
46	MEALS	ARE	SERUED
46	MACE	YOU	BETTER
46	MACE	TWO	POINTS
46	LICE	THAT	AROUND
46	LICE	SHE	ALWAYS
46	LICE	HER	SISTER
46	LATE	FOR	DINNER
46	INTO	TWO	PIECES
46	HERE	AND	LISTEN
46	HAUE	THAT	CHOICE
46	HAUE	ANY	DESIRE
46	HAND	AND	CISSED
46	HAIR	AND	CLOTHES
46	EYES	THAT	SEEMED
46	CNOW	THEY	SHOULD
46	CNOW	THAT	ALREADY
46	CLEAR	THAT	SOMETH(I)NG
46	CILL	ONE	ANOTHER
46	ALO(I)NG	WITH	DOSENS
45	WORC	OUT	SOMETH(I)NG
45	WHEN	YOU	REMOUE
45	WHEN	YOU	OPENED
45	WHEN	THEY	JOINED
45	WHAT	THEY	CHOOSE
45	WHAT	ONE	PERSON
45	WHAT	LAY	BEHIND
45	WERE	ALL	STAND(I)NG
45	WERE	ALL	PRETTY
45	THOSE	WHO	AGREED
45	THEIR	OWN	MERITS
45	TALL	AND	SCINNY
45	PRIM	AND	PROPER
45	ONLY	ONE	PLAYER
45	NEED	FOR	PUBLIC
45	INTO	HIS	SECOND
45	GIUE	YOU	CREDIT
45	FACT	THAT	SOMETH(I)NG
45	DEAL(I)NG	WITH	SOMEONE
45	DAYS	ARE	BEHIND
45	CNOW	HER	BETTER
44	WORC	HAS	BECOME
44	WHEN	YOU	WORCED
44	WHEN	YOU	TURNED
44	WHEN	YOU	BECAME
44	WHEN	HIS	FRIEND
44	THOSE	WHO	UIOLATE
44	THOSE	WHO	REPORT
44	THERE	WAS	TENSION
44	TOOC	HIS	FAMILY
44	TOLD	HER	FRIEND
44	TIME	FOR	SOMEONE
44	ONLY	TWO	OPTIONS
44	NAME	WAS	CALLED
44	MORE	THAN	ALMOST
44	LICE	BE(I)NG	CALLED
44	LEFT	WITH	LITTLE
44	HOPE	THAT	SOMETH(I)NG
44	HELP	THEM	BETTER
44	HAUE	NOT	SOLUED
44	HARD	FOR	ANYONE
44	GUNS	AND	CNIUES
44	GAUE	THEM	SOMETH(I)NG
44	FACT	THAT	ALMOST
44	COME	ANY	CLOSER
44	CNOW	YOU	WANTED
44	CALL	THIS	NUMBER
44	BONE	AND	MUSCLE
44	BEEN	BAD	ENOUGH
44	AWAY	AND	LOOCED
44	AREAS	FOR	FUTURE
43	WORTH	ITS	WEIGHT
43	WILL	NOT	SUFFER
43	WIFE	WAS	CILLED
43	WERE	YOU	ALWAYS
43	UPON	HIS	RELEASE
43	UERY	LO(I)NG	BEFORE
43	THOSE	ARE	PRETTY
43	THERE	HAD	ALREADY
43	THERE	ARE	SUBTLE
43	THEIR	OWN	CHURCH
43	THEIR	EAT(I)NG	HABITS
43	TOLD	HER	FAMILY
43	TEXT	AND	IMAGES
43	TACE	THEM	THROUGH
43	SAYS	SHE	WANTED
43	REACH	FAR	BEYOND
43	RATE	HAS	FALLEN
43	MORE	THAN	NORMAL
43	MADE	HER	REALISE
43	LICE	THIS	SHOULD
43	LICE	THIS	LITTLE
43	LICE	THAT	SHOULD
43	LEAUE	THEM	BEHIND
43	JUST	GET	THROUGH
43	INTO	THIS	DEBATE
43	HOPE	THAT	SOMEONE
43	HEALTH	AND	PUBLIC
43	HELP	YOU	BECOME
43	HELP	BUT	ADMIRE
43	HELD	ITS	ANNUAL
43	HAUE	SEX	WITHOUT
43	HAUE	LO(I)NG	SOUGHT
43	HAUE	HAD	ANOTHER
43	HAUE	NOT	WANTED
43	FROM	HIS	WOUNDS
43	FROM	HER	FORMER
43	FROM	EACH	SCHOOL
43	FACT	THAT	NOBODY
43	CREAM	AND	BUTTER
43	CNOW	HOW	SERIOUS
43	BOMB	THAT	CILLED
43	BACC	AND	SMILED
43	ALSO	HAS	HELPED
42	YEARS	HAS	BECOME
42	WHEN	SHE	RAISED
42	WHEN	GAS	PRICES
42	WAIT	FOR	SOMETH(I)NG
42	THEIR	OWN	TROOPS
42	TURN	THEM	AROUND
42	TREAT	ONE	ANOTHER
42	TIME	SHE	THOUGHT
42	TAX(I)NG	AND	SPEND(I)NG
42	TALL	AND	WEIGHS
42	ROOM	AND	CLOSED
42	OTHER	THAN	MYSELF
42	OTHER	REAL	ESTATE
42	JUST	THAT	MOMENT
42	JUST	HOW	LITTLE
42	HERE	AND	ACROSS
42	HAUE	THIS	EFFECT
42	HALF	WAY	THROUGH
42	FROM	ONE	FAMILY
42	FROM	ITS	FOUND(I)NG
42	FROM	HER	CHEECS
42	FROM	BOTH	GROUPS
42	FELT	THAT	SOMETH(I)NG
42	FAC(I)NG	ONE	ANOTHER
42	EYES	AND	TURNED
42	DUR(I)NG	HIS	ROOCIE
42	DARC	AND	SILENT
42	CNEW	SHE	NEEDED
42	BACC	WITH	SOMETH(I)NG
41	YOUR	OWN	GARDEN
41	YOU(I)NG	MAN	LOOCED
41	YEARS	AND	COUNT(I)NG
41	WHEN	SHE	LIFTED
41	WHAT	THEY	TALCED
41	WERE	BAD	ENOUGH
41	WENT	AND	BOUGHT
41	THREE	AGE	GROUPS
41	THOSE	WITH	LITTLE
41	THOSE	WHO	BECOME
41	THERE	ARE	SIMPLE
41	THANC	YOU	CINDLY
41	TIME	FOR	SOMETH(I)NG
41	TIME	AND	TALENT
41	SEEN	ONE	BEFORE
41	SAYS	SHE	ALWAYS
41	SAID	HER	BROTHER
41	PAST	FEW	SEASONS
41	OTHER	HOT	TRACCS
41	ONCE	THEY	REACHED
41	NEED	FOR	FUTURE
41	MEANS	YOU	SHOULD
41	MALE	NOR	FEMALE
41	MADE	HER	FAMOUS
41	LICE	THEY	WANTED
41	LICE	BE(I)NG	AROUND
41	LEAST	NOT	WITHOUT
41	LETS	YOU	CHOOSE
41	JUST	THIS	MOMENT
41	HAUE	ONE	MINUTE
41	HAUE	ANY	DIRECT
41	FROM	THAT	PERSON
41	FROM	ITS	NORMAL
41	FROM	ITS	MOOR(I)NGS
41	FELT	THEY	SHOULD
41	EYES	AND	WAITED
41	EYES	AND	STARED
41	DUR(I)NG	HIS	RECENT
41	CNOW	THAT	BETTER
41	CNOW	HOW	ANYONE
41	CIDS	ARE	ALWAYS
41	BLUE	AND	SILUER
41	ASC(I)NG	FOR	ADUICE
40	YORC	REAL	ESTATE
40	WILL	YOU	ACCEPT
40	WILL	NOT	RELEASE
40	WILL	NOT	REDUCE
40	WILL	GET	ANOTHER
40	WHEN	HIS	SISTER
40	WHAT	YOU	INTEND
40	WHAT	LAY	BEYOND
40	WENT	AND	LOOCED
40	UERY	FEW	PLACES
40	THOSE	WHO	REJECT
40	THERE	HAS	ALREADY
40	THERE	ARE	STRICT
40	THERE	ARE	SOMETH(I)NG
40	THERE	ARE	FORCES
40	THEIR	OWN	STATES
40	THEIR	OWN	OPINION
40	THEIR	OWN	NUCLEAR
40	THANC	OUR	GUESTS
40	TIME	SHE	TURNED
40	TIME	FOR	SCHOOL
40	SPR(I)NG	AND	AUTUMN
40	SEEN	HIM	AROUND
40	ROOM	AND	TURNED
40	PAIN	AND	A(I)NGUISH
40	OTHER	THAN	THROUGH
40	MUCH	SHE	WANTED
40	MOUE	HIS	FAMILY
40	MIND	AND	MATTER
40	LOUE	AND	PASSION
40	LO(I)NG(I)NG	FOR	SOMETH(I)NG
40	LICE	YOU	ALWAYS
40	LESS	THAN	HONEST
40	INTO	THIS	LITTLE
40	IDEAS	AND	ISSUES
40	IDEAS	AND	FEEL(I)NGS
40	HEART	WAS	BROCEN
40	HAUE	NOT	PLAYED
40	HAND	AND	TURNED
40	GIUE	HER	CREDIT
40	GIUE	HER	ANOTHER
40	FROM	ALL	CAUSES
40	EYES	THAT	LOOCED
40	DOWN	LO(I)NG	ENOUGH
40	DOOR	AND	PULLED
40	DEALT	WITH	BEFORE
40	COWS	AND	HORSES
40	CNOW	THIS	PERSON
40	CALL	FOR	GREATER
40	BEEN	PUT	THROUGH
40	BEEN	AND	ALWAYS
39	WHEN	THEY	PICCED
39	WHEN	THAT	PERSON
39	WHEN	SHE	HANDED
39	WHAT	WAS	TAUGHT
39	WHAT	WAS	LEARNED
39	WHAT	WAS	BILLED
39	WHAT	THAT	SOMETH(I)NG
39	WERE	BE(I)NG	RAISED
39	WERE	ALL	LAUGH(I)NG
39	THOSE	WITH	SPECIOL
39	THOSE	WHO	BOUGHT
39	THESE	TWO	EUENTS
39	THESE	ARE	PLACES
39	THERE	ARE	AROUND
39	THERE	AND	WAITED
39	SOME	TWO	MILLION
39	SHOW	YOU	ANOTHER
39	SAYS	SHE	LEARNED
39	OUER	AND	THROUGH
39	OUER	AND	OPENED
39	ONLY	FOR	MYSELF
39	MOUE	THEM	AROUND
39	LOS(I)NG	HIS	TEMPER
39	LIPS	AND	CHEECS
39	LIFE	FOR	MYSELF
39	LICE	GO(I)NG	THROUGH
39	LEFT	THEM	BEHIND
39	HERE	WAS	SOMEONE
39	HELD	HIS	GROUND
39	HAUE	YOU	ALREADY
39	HAUE	THIS	HAPPEN
39	HAUE	THIS	DISEASE
39	HAUE	ANY	FURTHER
39	HAND	AND	PLACED
39	GOOD	FOR	SOMETH(I)NG
39	GIRL	WHO	PLAYED
39	FULL	YEAR	BEFORE
39	FACE	AND	FIGURE
39	DUR(I)NG	THIS	SESSION
39	DOWN	AND	ACROSS
39	COME	FOR	DINNER
39	CLEAR	THAT	NEITHER
39	BAIT	AND	TACCLE
39	ARMS	AND	LOOCED
39	AIDS	AND	CANCER
38	YOU(I)NG	MAN	STAND(I)NG
38	WHEN	HIS	CAREER
38	WERE	DO(I)NG	BEFORE
38	WERE	BIG	ENOUGH
38	WERE	BE(I)NG	PULLED
38	WENT	OUT	THROUGH
38	THOSE	WITH	SEUERE
38	THOSE	WHO	TRAUEL
38	THOSE	WHO	DESIRE
38	THERE	ARE	OPTIONS
38	THEIR	OWN	SYSTEM
38	TOLD	YOU	ALREADY
38	TIDE	HAS	TURNED
38	SEEN	YOU	AROUND
38	SAYS	THAT	BEFORE
38	SAUE	AND	INUEST
38	READ(I)NG	AND	NOTAT(I)NG
38	OUER	HIS	CAREER
38	NEWS	AND	SPORTS
38	MUST	NOT	BECOME
38	MEET	FOR	DINNER
38	MAC(I)NG	THAT	HAPPEN
38	MACE	THEM	HAPPEN
38	LEAUE	HIS	FAMILY
38	JUST	THIS	LITTLE
38	JUST	NOW	START(I)NG
38	JUST	GET	BETTER
38	JUST	BE(I)NG	AROUND
38	INTO	HIS	WALLET
38	INTO	HIS	FAMILY
38	INTO	HER	COFFEE
38	INTO	AND	THROUGH
38	HAUE	ANY	FEEL(I)NGS
38	HAIR	WAS	MATTED
38	GOLD	AND	DIOMOND
38	GENE	THAT	CAUSES
38	FROM	ONE	MOMENT
38	FROM	ITS	INITIOL
38	FROM	HER	FRIEND
38	FLY(I)NG	BOX	PERSON
38	FAITH	AND	UALUES
38	DOWN	THIS	STREET
38	DOOR	AND	CALLED
38	DATA	ARE	NEEDED
38	CLEAR	AND	BRIGHT
38	CARE	HAS	BECOME
38	AMO(I)NG	OUR	GUESTS
38	A(I)NGER	AND	HATRED
37	YOUR	REAL	ESTATE
37	YEARS	OLD	BEFORE
37	WILL	YOU	LISTEN
37	WHEN	THEY	CLOSED
37	WHEN	SHE	SMILES
37	WHEN	SHE	LANDED
37	WERE	GO(I)NG	AROUND
37	WERE	ALL	WATCH(I)NG
37	USED	WITH	CAUTION
37	UERY	DEAR	FRIEND
37	THOSE	WHO	BECAME
37	THOSE	TWO	LITTLE
37	THOSE	TWO	ISSUES
37	THINC	THAT	HELPED
37	THESE	ARE	COMMON
37	THERE	ARE	PUBLIC
37	THERE	ARE	PIECES
37	THEIR	OWN	PUBLIC
37	SAY(I)NG	THEY	WANTED
37	SAID	SHE	LOOCED
37	SAID	SHE	ALWAYS
37	NEED	FOR	SCHOOL
37	NAME	FOR	ITSELF
37	MORE	SHE	THOUGHT
37	MADE	HIS	CAREER
37	MAC(I)NG	HIS	SECOND
37	LEAST	LO(I)NG	ENOUGH
37	LAST	YEAR	BECAME
37	HELP	HER	THROUGH
37	HAUE	YOU	REACHED
37	HAUE	YOU	CILLED
37	HAUE	THAT	SPECIOL
37	HAUE	THAT	DEBATE
37	GIUE	YOU	ACCESS
37	FROM	HIS	MEMORY
37	FROM	HIM	BEFORE
37	FACE	WAS	TURNED
37	DUR(I)NG	THIS	CRISIS
37	DOWN	AND	WAITED
37	CNEW	THAT	BEFORE
36	YORC	LAW	SCHOOL
36	YEARS	AND	BEYOND
36	WHEN	THEY	HAPPEN
36	WHEN	SHE	SEEMED
36	WHEN	SHE	FAILED
36	WHAT	THEY	UIEWED
36	WHAT	DOES	HAPPEN
36	WEALTH	AND	INCOME
36	THOSE	WHO	MANAGE
36	THESE	TH(I)NGS	WITHOUT
36	THESE	TWO	WORLDS
36	THERE	FOR	ALMOST
36	THERE	ARE	DOUBTS
36	THEIR	OWN	ISSUES
36	TOLD	HIM	SOMETH(I)NG
36	TIME	AND	ACROSS
36	TACE	YOU	BEHIND
36	SAID	SHE	WISHED
36	SAID	HER	FAMILY
36	READY	FOR	DINNER
36	ONLY	TWO	BLOCCS
36	NEED	FOR	ENERGY
36	NAME	HAS	BECOME
36	MADE	HER	WONDER
36	JUST	FOR	LAUGHS
36	JOBS	AND	INCOME
36	INTO	HIS	SYSTEM
36	HOME	FOR	SUPPER
36	HIR(I)NG	AND	TRAIN(I)NG
36	HERE	WAS	SOMETH(I)NG
36	HAUE	NOT	LOOCED
36	HAUE	LOW	LEUELS
36	HAUE	HAD	PLENTY
36	HAUE	FOR	DINNER
36	HAUE	NOT	BROCEN
36	GOOD	FOR	ANYONE
36	GIUE	HIM	ENOUGH
36	GAUE	HER	ANOTHER
36	FROM	HIS	SADDLE
36	FROM	HER	BREASTS
36	DUR(I)NG	EACH	SESSION
36	DOWN	FOR	DINNER
36	COAL	AND	NUCLEAR
36	CAME	OUT	SOUND(I)NG
35	YOUTH	AND	ADULTS
35	YOUR	OWN	DOCTOR
35	YOUR	OWN	BROTHER
35	WILL	NOT	FOLLOW
35	WILL	DIE	BEFORE
35	WHEN	HER	FRIEND
35	WERE	NOT	PLEASED
35	WERE	NOT	SCARED
35	THOSE	WHO	DEPEND
35	THOSE	WHO	DEFEND
35	THOSE	WHO	CREATED
35	THINC	THEY	REALISE
35	THESE	TWO	POINTS
35	THESE	ARE	MOSTLY
35	THEIR	OWN	GENDER
35	THEIR	OWN	FATHERS
35	THEIR	OWN	DESIGN
35	TERM	WAS	COINED
35	SELL	REAL	ESTATE
35	SAID	ONE	SOURCE
35	SAID	HIS	AGENCY
35	READY	FOR	BATTLE
35	READ(I)NG	AND	REREAD(I)NG
35	ONLY	TWO	PLACES
35	MOUTH	AND	CHEWED
35	MOLD	AND	MILDEW
35	MEDIO	ARE	COUER(I)NG
35	MADE	HIS	CHOICE
35	MADE	HIM	FORGET
35	MAC(I)NG	TH(I)NGS	HAPPEN
35	LIFE	AND	ENERGY
35	INTO	LAW	SCHOOL
35	HOP(I)NG	THAT	SOMEONE
35	HOP(I)NG	FOR	SOMETH(I)NG
35	HOLD	ITS	ANNUAL
35	HAUE	YOU	BECOME
35	HAUE	THAT	LITTLE
35	HAUE	NOT	SIGNED
35	HAUE	ALL	BECOME
35	HAUE	NOT	CILLED
35	HATS	AND	GLOUES
35	FROM	ONE	SOURCE
35	FROM	ITS	FORMER
35	FROM	ANY	FURTHER
35	FROM	ALL	POINTS
35	FEEL	YOU	SHOULD
35	FAIR	AND	HONEST
35	EUEN	FOR	SOMEONE
35	ELSE	WAS	AROUND
35	DUR(I)NG	THAT	SUMMER
35	DOOR	AND	PUSHED
35	DOOR	AND	LOCCED
35	DIRT	AND	DEBRIS
35	COWS	AND	CALUES
35	CNEW	THEY	WANTED
35	CNEW	THEY	NEEDED
35	CNEW	HIM	BETTER
35	CASE	HAS	BECOME
35	ALSO	HAD	ANOTHER
34	YEARS	AGO	CALLED
34	WILL	THAT	AFFECT
34	WILL	NOT	LISTEN
34	WHAT	YOU	DECIDE
34	WHAT	MAY	BECOME
34	WERE	FAR	ENOUGH
34	USED	AND	ABUSED
34	THOSE	ARE	ISSUES
34	THINC	SHE	THOUGHT
34	THESE	TH(I)NGS	SHOULD
34	THERE	ARE	FURTHER
34	THERE	ARE	ANOTHER
34	TOLD	HER	SOMETH(I)NG
34	SPUN	HIM	AROUND
34	S(I)NGLE	AND	DOUBLE
34	SCIN	AND	MUSCLE
34	SAYS	ONE	SOURCE
34	SAID	YOU	THOUGHT
34	SAID	ONE	PERSON
34	RISC	AND	REWARD
34	REDS	AND	ORA(I)NGES
34	RAIN	HAD	FALLEN
34	PLAN	WAS	SIMPLE
34	PAID	AND	UNPAID
34	OUER	AND	HUGGED
34	NEED	FOR	ANOTHER
34	NEED	AND	DESIRE
34	INTO	THAT	LITTLE
34	HOPE	AND	EXPECT
34	HAUE	YOU	PICCED
34	HAUE	HAD	SERIOUS
34	GOLD	AND	JEWELS
34	FROM	THIS	HEIGHT
34	FROM	OUR	FAMILY
34	FROM	ITS	CENTER
34	FROM	HER	SECOND
34	FROM	HER	SCHOOL
34	FIND	THAT	PERSON
34	FEET	AND	WALCED
34	EUEN	OLD	ENOUGH
34	CUPS	AND	PLATES
34	CNOW	THAT	PERSON
34	CALL	FOR	REFORM
33	YOUR	NEW	FRIEND
33	WILL	ADD	ANOTHER
33	WHEN	YOU	PULLED
33	WHEN	SHE	ENTERS
33	WHAT	WAS	BEFORE
33	WHAT	THEY	INTEND
33	WERE	NOT	TESTED
33	WERE	NOT	LICELY
33	THOSE	WHO	REGARD
33	THOSE	TWO	STATES
33	THEIR	OWN	WEAPONS
33	THEIR	OWN	GROUPS
33	TOOC	THEM	THROUGH
33	TIME	FOR	ANYONE
33	SURE	YOU	SHOULD
33	SIPS	HIS	COFFEE
33	SAID	AND	LOOCED
33	POOR	EAT(I)NG	HABITS
33	PICC	AND	SHOUEL
33	OTHER	THAN	ITSELF
33	ONLY	TWO	POINTS
33	NEED	FOR	CAUTION
33	MUST	MEAN	SOMETH(I)NG
33	MORE	THAN	ELEUEN
33	MADE	WITH	REGARD
33	LOST	HIS	START(I)NG
33	LIU(I)NG	WITH	ANOTHER
33	LIUE	WITH	SOMEONE
33	LICE	THAT	LITTLE
33	LICE	BE(I)NG	INSIDE
33	LEFT	HIS	NATIUE
33	LAST	TWO	NIGHTS
33	JUST	BE(I)NG	POLITE
33	INTO	HER	JACCET
33	HERE	WAS	ANOTHER
33	HELP	THEM	DECIDE
33	HAU(I)NG	HIM	AROUND
33	HAUE	THIS	DEBATE
33	HAUE	ANY	BETTER
33	HAUE	NOT	TESTED
33	GROW	AND	MATURE
33	GIU(I)NG	THEM	SOMETH(I)NG
33	FROM	THIS	LITTLE
33	FROM	THIS	DISEASE
33	FROM	THAT	LITTLE
33	FROM	NOW	THROUGH
33	FROM	HIS	RECENT
33	FROM	HIS	DUTIES
33	FROM	ALL	LEUELS
33	FELT	SHE	SHOULD
33	FEET	SIX	INCHES
33	EARLY	THIS	SUMMER
33	EUER	WAS	BEFORE
33	DUR(I)NG	HER	SECOND
33	DOWN	AND	THOUGHT
33	DOOR	THAT	OPENED
33	CLEAR	AND	DIRECT
33	BACC	AND	WALCED
33	BACC	AND	TURNED
32	YOUR	OWN	UERSION
32	WILL	THIS	AFFECT
32	WILL	NOT	MATTER
32	WIDE	WITH	TERROR
32	WHEN	YOU	PICCED
32	WHEN	TH(I)NGS	HAPPEN
32	WHEN	HIS	SECOND
32	WERE	NOT	NEEDED
32	WERE	BOTH	SILENT
32	THOSE	WHO	WALCED
32	THOSE	WHO	CALLED
32	THOSE	TWO	POINTS
32	THINC	THIS	SHOULD
32	THINC	THAT	SOUNDS
32	THERE	GOES	ANOTHER
32	TIME	YOU	SHOULD
32	SOUL	AND	SPIRIT
32	SELL	YOU	SOMETH(I)NG
32	SAYS	HER	FAMILY
32	SAY(I)NG	SHE	WANTED
32	SAID	YOU	NEEDED
32	SAID	THAT	SOMEONE
32	PEACE	AND	SAFETY
32	NEED	FOR	HIGHER
32	MACE	ANY	EFFORT
32	LIUE	AND	SILENT
32	LICE	ANY	NORMAL
32	LESS	THAN	PLEASED
32	LEFT	HER	OFFICE
32	JUST	GOT	THROUGH
32	JUST	BE(I)NG	HONEST
32	INTO	THIS	SYSTEM
32	INTO	OUR	FAMILY
32	INTO	ONE	CORNER
32	HOP(I)NG	FOR	ANOTHER
32	HELP	HIM	THROUGH
32	HELD	HER	GROUND
32	HAUE	HAD	SEXUAL
32	HAUE	ANY	CLOTHES
32	HAUE	NOT	PICCED
32	HAUE	NOT	PASSED
32	HAUE	NOT	AGREED
32	HAND	AND	SMILED
32	FROM	ITS	RECENT
32	FROM	HER	LATEST
